itjuzi_id,itjuzi_name,haituo_name,haituo_id,isrepeat
5315,宏邦投资,宏邦投资,28995,
5316,正和利通,查无,,
5317,正德恒生,正德恒生,28604,
5318,棋兆资本(棋兆投资),棋兆资本(棋兆投资),3965,
5319,拉芳投资,拉芳投资,3792,
5320,博信投资,广东博信投资控股股份有限公司,2291,
5321,昭越投资,查无,,
5322,能达长吉,查无,,
5323,华鸿财信,湖南华鸿财信创业投资有限公司,29577,
5324,宁凯创投,查无,,
5325,广东文化产业投资,广东文化产业投资管理有限公司,24046,
5326,成都迈普基金,成都迈普青年创业基金,222,
5327,齐享资本,齐享资本,3987,
5328,明照资本,明照资本,8000,
5329,复华创投,查无,,
5330,Welkin汇勤资本,汇勤集团,24224,
5331,科丰科投,上海科丰科技创业投资有限公司,24364,
5332,金永信投资,浙江金永信投资管理有限公司,24520,
5334,丰祥集团,查无,,
5335,绿信投资,查无,,
5336,仪电-SBI,查无,,
5338,亿和创投,亿和创投,29521,
5339,金达创投,查无,,
5340,时利投资,查无,,
5341,建银国际,建银国际（控股）有限公司,4809,
5342,君威世纪,查无,,
5343,远创投资,查无,,
5344,盛达瑞丰,北京盛达瑞丰投资管理有限公司,24351,
5345,河山博涛,查无,,
5346,普特投资,查无,,
5347,申威投资,查无,,
5348,科升创投,上海科升创业投资管理有限公司,4877,
5349,厦门拉隆基金,厦门拉隆基金,7855,
5350,涌泉亿信,涌泉亿信,28749,
5351,OPPO欧珀,广东欧珀电子工业有限公司,6840,
5352,银河金桥投资,银河金桥投资,416,
5353,盛天投资,盛天资本,4651,
5354,重庆量子基金,查无,,
5355,富海盛基,查无,,
5356,国投东兴,查无,,
5357,玖溪思倍,玖溪思倍,28446,
5358,汉威方德,查无,,
5359,融典投资,融典投资,275,
5360,金泉投资,查无,,
5361,聚城投资,查无,,
5362,乾星投资,查无,,
5363,万通深国投,查无,,
5364,宏海投资,宏海投资,5008,
5365,君威投资,查无,,
5366,健鑫创投基金,查无,,
5367,首泰金信(首泰投资),首泰金信(首泰投资),3397,
5368,赛苏投资,查无,,
5369,汇银合创,查无,,
5370,晋融投资,查无,,
5371,盛唐数贸,查无,,
5372,泰傅易投资,泰傅易投资,29285,
5373,厚德财富,查无,,
5374,世荣兆业投资,查无,,
5375,北京中关村创投,北京中关村创业投资发展有限公司,23833,
5376,春晖策略,查无,,
5377,金沃博,查无,,
5378,坤泰通达资本,查无,,
5379,御风投资冯仑,查无,,
5381,时轮投资,查无,,
5382,海泰滨海,查无,,
5383,中经瑞益,中经瑞益,28885,
5385,睿祥投资,查无,,
5386,联创资源,查无,,
5387,宸乾投资,上海宸乾投资有限公司,24020,
5388,廊坊开发区科创,查无,,
5389,乐赛新能源创投,查无,,
5390,黄河创投,查无,,
5391,新远景佑成,新远景佑成,28811,
5392,汇丰·南丰,查无,,
5393,鼎诺投资,鼎诺投资,29843,
5394,春华明德,查无,,
5395,中盛明光,查无,,
5396,加华裕丰,加华裕丰,28806,
5397,恒安投资,查无,,
5398,富鼎和,查无,,
5399,量宇瑞元,查无,,
5400,银宏基金,查无,,
5401,儒者创投,查无,,
5402,工银洲际,查无,,
5403,博纳德投资,博纳德投资有限公司,23893,
5404,金联诚投资,查无,,
5405,融联创投,查无,,
5406,苹果天使APU,苹果天使基金,13560,
5407,天泉创投,浙江天泉创业投资有限公司,23981,
5408,蓉兴创投,查无,,
5409,绝了基金,查无,,
5410,典石投资,查无,,
5411,吴中国发创投,日亚吴中国发创投,29131,
5412,天彩控股,天彩控股有限公司,11912,
5413,北京股权投资,查无,,
5414,源生创投,查无,,
5415,晟乾投资,晟乾投资,7162,
5416,北京华控汇金,北京华控汇金管理咨询事务所（普通合伙）,23835,
5417,贵阳科技基金,查无,,
5419,怀远博见,查无,,
5420,豫瑞创投,查无,,
5421,赛众投资,查无,,
5422,商络投资,查无,,
5423,渝泓乘方,查无,,
5424,亦庄普丰国际创投,查无,,
5425,京原创投,查无,,
5426,海德润正,海德润正,28937,
5427,淳元资本,淳元资本,1075,
5428,和盟,浙江和盟投资集团有限公司,23924,
5429,万利赢石创投,万利赢石创投,28798,
5430,爱奇艺,爱奇艺,3594,
5431,锦道投资,查无,,
5433,浩远投资,查无,,
5434,曹妃甸易生投资,查无,,
5435,磐厚投资,磐厚投资,29479,
5436,业禾投资,业禾基金(业禾投资),31009,
5437,吉商基金,查无,,
5438,通辽创投,查无,,
5439,国盛金控(华声股份),查无,,
5440,科发实业,查无,,
5441,成都德商投资(德商资本),成都德商投资(德商资本),8091,
5442,鼎兴量子,查无,,
5443,番茄资本,查无,,
5444,新玺投资,新玺投资,28766,
5445,猫眼资本,查无,,
5446,富德创投,富德创投,13059,
5449,嘉实资本,嘉实资本,13676,
5450,天使百人会,天使百人会基金,8021,
5451,中金佳盟,中金佳盟（天津）股权投资基金管理有限公司,23737,
5452,南京高科,南京高科股份有限公司,2280,
5453,海祥创投,海祥（天津）创业投资管理有限公司,24280,
5454,普凯天吉投资,普凯天吉投资,28772,
5455,民信投资,查无,,
5457,协信远泽,查无,,
5458,通盛时富,查无,,
5459,重庆光控,查无,,
5460,金纬资本,金纬股权投资基金管理有限公司,24534,
5461,金桥投资,查无,,
5462,科地资本,科地资本,3697,
5463,武汉汉信,汉信资本,93,
5464,人众资本,人众资本,3859,
5465,润丰达投资,润丰达投资,29296,
5466,上海医药,上海医药集团股份有限公司,6587,
5468,恒昇阳光,恒昇阳光,24093,
5469,渤海国投,查无,,
5471,万城创投,万城创投,28468,
5472,力奥盈辉,力奥盈辉投资基金,754,
5473,亨通永源,查无,,
5474,华金投资,华金投资,1026,
5475,聚益投资,上海聚益投资有限公司,24416,
5476,金海胜创投,天津金海胜创业投资管理有限公司,24523,
5477,奇益投资,查无,,
5478,紫石资本,查无,,
5479,斯凯兰德投资,天津斯凯兰德投资管理合伙企业（有限合伙）,24129,
5480,英飞海林创投,查无,,
5481,徽商基金,查无,,
5482,浙江普渡科技,查无,,
5483,湖北高创转化基金,查无,,
5484,蓝源投资,蓝源资本,7111,
5485,久有股权基金,久有股权基金,7294,
5486,镕晟投资,镕晟投资,29369,
5487,融卓投资,查无,,
5488,金控投资,查无,,
5489,富鼎投资,查无,,
5490,量富投资,查无,,
5491,可可资本,可可资本,6673,
5492,维新力特资本,维新力特（上海）投资管理咨询有限公司,24400,
5493,苏州博韬创投,苏州博韬创投,29519,
5494,蓝杉创投,查无,,
5495,成都高投创投,成都高新创新投资有限公司,7690,
5496,港航投资,上海港航股权投资有限公司,24304,
5497,北方华城创投,查无,,
5498,国资管理中心,北京国有资本经营管理中心,23953,
5499,睿谊投资,查无,,
5500,申茂投资,查无,,
5501,中日环保基金,查无,,
5502,京道基金,厦门京道产业投资基金管理有限公司,2502,
5503,青阳天使,查无,,
5504,新星纽士达创投,新星纽士达创投,3607,
5506,京国发投资,北京京国发投资管理有限公司,23770,
5507,广东凯天基金,查无,,
5508,神剑并购基金,查无,,
5509,神剑策略基金,查无,,
5510,高礼天使投资,高礼天使投资,28379,
5511,仕浩创投,查无,,
5512,蓝盾控股,查无,,
5513,凯思达投资,凯思达资本,3447,
5514,中资基金,查无,,
5515,西子联合,西子联合,29518,
5516,蒙牛,中国蒙牛乳业有限公司,12149,
5517,白下区种子基金,查无,,
5518,旺根投资,查无,,
5519,福田汽车,北汽福田汽车股份有限公司,9643,
5520,东方加华,查无,,
5521,五矿投资,查无,,
5522,山东红桥创投,山东红桥创业投资有限公司,24033,
5523,中远集团,查无,,
5524,裕达隆,查无,,
5525,晨曦创投,查无,,
5526,长江资本,长江成长资本投资有限公司,13757,
5527,中兴通讯,中兴通讯股份有限公司,1897,
5528,弘石创投,查无,,
5529,天和创投,查无,,
5530,鸿富创投,查无,,
5531,融石投资,查无,,
5532,巨海创投,查无,,
5533,青商创投,查无,,
5534,仁和药业,仁和药业股份有限公司,1968,
5535,哈药股份,哈药股份,13658,
5536,凤凰基石,查无,,
5537,半岛基石创投,半岛基石创投,28829,
5538,科伦药业,四川科伦药业股份有限公司,10423,
5539,动漫游戏产业投资,查无,,
5540,景坤达,查无,,
5541,康美药业,康美药业股份有限公司,6383,
5542,北医股份,查无,,
5543,爱尔眼科,爱尔眼科医院集团股份有限公司,10447,
5545,合德创投,查无,,
5546,杭州银行,杭州银行股份有限公司,9424,
5547,国富润本创投,查无,,
5548,天河惠禾投资,查无,,
5549,易德信投资,上海易德信股权投资管理有限公司,24169,
5550,鼎汇通投资,鼎汇通投资,29233,
5551,易德增投资,上海易德增股权投资管理中心（一般普通合伙）,24170,
5552,鞍山创投,查无,,
5553,天津艾格,查无,,
5554,尖晶资本,尖晶资本,5175,
5555,广州融众创投,查无,,
5556,江苏华厦创投,查无,,
5557,德源资本,查无,,
5558,大航海基金,大航海资本,7689,
5559,焦作亿象,查无,,
5560,德鑫创投,查无,,
5561,天亿投资,上海天亿投资（集团）有限公司,13728,
5562,宝典资产,查无,,
5563,沪域资本,查无,,
5564,汇智基金,合肥汇智基金管理有限公司,24228,
5565,百山创投,查无,,
5566,国润投资,国润创业投资（苏州）管理有限公司,13794,
5567,创盈投资,查无,,
5568,深圳上银,查无,,
5569,兆丰恒业,查无,,
5570,天津贝弗利,查无,,
5571,忠发投资,查无,,
5572,悦享资本,深圳市悦享资本管理有限公司,24097,
5573,泰丰拓展投资,查无,,
5574,普拓资本,查无,,
5575,君创百基投资,查无,,
5576,天一和投资,查无,,
5577,兰石启元,查无,,
5578,壹佰投资,查无,,
5579,汇丰海富,查无,,
5580,巨潮股权基金,查无,,
5581,盈鑫国际,查无,,
5582,益君投资,查无,,
5583,京东方,北京京东方投资有限公司,7706,
5584,德元善股权投资基金,查无,,
5585,天津德鲁克,查无,,
5586,润良泰基金,查无,,
5587,瑞懋时代投资,瑞懋时代投资,28728,
5588,中大集团,物产中大集团股份有限公司,9676,
5589,明日资本,查无,,
5590,仁和智本,仁和智本,28767,
5591,连线资本,查无,,
5592,道恒投资,查无,,
5593,伟星创投,查无,,
5594,高能资本,高能资本,60,
5595,上海高能创投,查无,,
5596,凯悦资本,查无,,
5597,高吉创投,查无,,
5598,春天创投,查无,,
5599,上创骏强投资,查无,,
5600,恒硕投资,四川恒硕投资,4206,
5601,威通投资,查无,,
5602,豪庆投资,查无,,
5603,麟风创投,查无,,
5604,新禧创投,查无,,
5605,日盛昌投资,查无,,
5606,立雅信投资,查无,,
5607,海通创新资本,海通创新资本管理有限公司,5346,
5608,信达汇融,查无,,
5610,天津中金博帮,查无,,
5611,鼎麓投资,查无,,
5612,光谷国发,查无,,
5613,光谷成长,查无,,
5614,太钢创投,太钢创投,28879,
5615,光谷华发,查无,,
5616,金泓创投,查无,,
5617,中技天博,查无,,
5618,竑观投资,查无,,
5619,昆通投资,查无,,
5620,浙江嘉远基金,浙江嘉远基金,3406,
5621,苏州产业创投基金,查无,,
5622,高华,查无,,
5623,财中创投,查无,,
5624,财中控股,查无,,
5625,创投联盟,查无,,
5626,泰合资本,泰合资本,1206,
5627,量宇投资,查无,,
5628,信卓投资,查无,,
5629,量宇壹投资,查无,,
5631,邦友新创,查无,,
5632,台州天相创投,查无,,
5633,金虎门投资,查无,,
5634,川融资本,川融资本,3389,
5635,农垦诚鼎投资,农垦诚鼎投资,29175,
5636,海桥资本,查无,,
5637,环渤海创投,查无,,
5638,盛日融旺,查无,,
5639,网宇科技,网宇科技,3868,
5640,红土嘉智,红土嘉智投资管理顾问（北京）有限公司,24385,
5641,西金资产,查无,,
5642,长沙高新投,长沙高新技术创业投资管理有限公司,29630,
5643,汇投投资,汇投投资,28920,
5644,新奥投资基金,新奥投资基金管理（北京）有限公司,24140,
5645,盘古海达,查无,,
5646,盈科创投,福建盈科创业投资有限公司,5155,
5647,中韩通信基金,中韩通信基金,28783,
5648,越商投资,浙江越商股权投资管理有限公司,24479,
5649,长安国际信托,查无,,
5650,三房巷创投,三房巷创投,29221,
5651,晨山资本,晨山资本,3120,
5652,航天科工资产,航天科工资产,29288,
5653,龙信投资,龙信投资,29486,
5654,融玺创投,上海融玺创业投资管理有限公司,869,
5655,星光投资基金,星光投资,31456,
5656,湖北节能创新基金,查无,,
5657,惠旭金石,惠旭资本,13675,
5658,青耕投资,查无,,
5659,久安创投,查无,,
5660,华盛通宝,查无,,
5661,国信证券,国信证券股份有限公司,9410,
5662,必帮创投,查无,,
5663,广土农业,查无,,
5664,广西中小企业创投,查无,,
5665,天海创投,查无,,
5666,桂冶创投,查无,,
5667,江西中金创投,查无,,
5668,航众控股集团,航众控股集团,3390,
5669,中盟世纪创投,查无,,
5670,世纪红榕,查无,,
5671,百色产业创投,查无,,
5672,劲驰投资,查无,,
5673,顺天投资,查无,,
5674,中菊财富,查无,,
5675,海鸿创投,查无,,
5676,福瑞投资,查无,,
5677,金华康创投,湖南金华康创业投资有限公司,24516,
5678,源星资本,源星资本,7314,
5679,胖猫创投(找钢网),胖猫创投(找钢网),7477,
5680,金蓉投资,查无,,
5681,鹏融投资,查无,,
5682,东沃投资,查无,,
5683,汇美创投,查无,,
5684,金明珠投资,查无,,
5685,龙世凯万,查无,,
5686,盛唐创投,查无,,
5687,恒兴资本,查无,,
5688,中富蓝海,查无,,
5689,华信中诚,华信中诚,28881,
5690,融力创投,查无,,
5691,天创农业,查无,,
5692,中科农发,中科农发,28643,
5693,汇杰投资,汇杰投资,29436,
5694,百顺投资,查无,,
5695,深圳华浩投资,查无,,
5696,珞珈创新天使基金,查无,,
5697,江苏泰华,江苏泰华创业投资有限公司,24241,
5698,远望新宇,远望新宇,29234,
5699,泰华德勤,查无,,
5700,深圳创投基金,查无,,
5701,东海资本,查无,,
5702,深商发展基金,查无,,
5703,中金嘉钰,查无,,
5704,深圳金鉴,查无,,
5705,宏发投资,查无,,
5706,红马智信,查无,,
5707,广和投资,查无,,
5708,鑫塔投资,查无,,
5709,中盛投资,中盛投资,4371,
5710,融亨天展,查无,,
5711,中金泰富,查无,,
5712,鼎悦源信创投,查无,,
5713,弘治资本,弘治资本,3639,
5714,华延基金,查无,,
5715,鹏润投资,查无,,
5716,高诚资本,查无,,
5717,中童基金,查无,,
5718,海风联资本,海风联投资顾问（北京）有限责任公司,13520,
5719,晟鼎创投,查无,,
5720,成都磐济,查无,,
5721,康成亨投资,查无,,
5722,天津磐济,查无,,
5723,世银京投,查无,,
5724,普凯资本,普凯资本,13706,
5725,普凯瑞盛,普凯瑞盛,29030,
5726,汇丰源,四川汇丰源投资公司,24221,
5727,理成资产,查无,,
5728,常州金码创投,查无,,
5729,五豪投资,上海五豪投资管理有限公司,3207,
5730,年丰鸿晟创投,查无,,
5731,七友投资,查无,,
5732,嘉诚资本,嘉诚资本,8095,
5733,国威赛纳-国威集团,国威赛纳-国威集团,3811,
5734,盈正投资,盈正投资,3812,
5735,梅州中科,梅州中科,28635,
5736,笙策资本,查无,,
5737,青年创投,查无,,
5739,雏菊机构,查无,,
5740,浙科汇涛创投,浙科汇涛创投,29431,
5741,菊华投资,查无,,
5742,中富创投,查无,,
5743,中乾景隆,天津中乾景隆股权投资基金管理有限公司,23696,
5744,海南城建,查无,,
5745,金堂元通,查无,,
5746,天佑投资,查无,,
5747,力利记投资,查无,,
5748,合众资本,合众资本,100,
5749,同昌投资,查无,,
5750,威克特投资,查无,,
5751,信亿通,查无,,
5752,金科资本,查无,,
5753,中山泓华,中山泓华,28856,
5754,旭鼎投资,旭鼎资本,580,
5755,中州宏源,查无,,
5756,盛银投资,盛银投资,4196,
5757,金艮集团,金艮资本,8019,
5758,中诚信投资,中诚信投资,28799,
5759,奥雷投资,查无,,
5760,三屋创投,重庆三屋投资有限公司,23657,
5761,新君安投资,查无,,
5762,宝安投资,宝安投资,3375,
5763,鑫富投资,查无,,
5764,天壕投资,查无,,
5766,鼎合环球资本,查无,,
5767,联动建业,查无,,
5768,以岭健康城-以岭药业,以岭健康城-以岭药业,3825,
5769,集成富达投资,集成富达投资,152,
5770,海为创投,查无,,
5771,恒生资产,查无,,
5772,苍南浙南海西,查无,,
5773,高正创投,高正创投,975,
5774,圆核资本,查无,,
5775,天津和源信,天津和源信,29018,
5776,中阿创投,查无,,
5777,正合创投,查无,,
5778,鼎金资本,鼎金资本,3836,
5779,李字创投,查无,,
5780,明都资本,查无,,
5781,瞪羚投资基金,北京中关村瞪羚投资基金管理有限公司,13789,
5782,吉天投资基金,查无,,
5783,富坤康健创投,查无,,
5784,龙祥嘉业,查无,,
5785,松海投资,查无,,
5786,英达投资(英达钢结构),查无,,
5787,昊睿投资,查无,,
5788,拉芳舍投资管理,查无,,
5789,浙商恒硕,查无,,
5790,华鸿景开投资,华鸿景开资产,5243,
5791,锐奇思投资,查无,,
5792,中金启元,查无,,
5793,瑞园创投,查无,,
5794,泰德创业,泰德创业,7557,
5795,辅仁投资,查无,,
5796,元创资本,元创资本,4180,
5797,桃李创投,查无,,
5798,达昇创投,查无,,
5799,赣商创投,查无,,
5800,馨美创投,查无,,
5801,汇衡创投,陕西汇衡创业投资有限公司,24235,
5802,证元创投,查无,,
5803,宝聿资产,查无,,
5804,隽安股权投资,查无,,
5805,宝鸡东鼎创投,查无,,
5806,创星投资,查无,,
5807,宏益投资,查无,,
5808,富派投资,富派投资,960,
5809,华臻投资,查无,,
5810,国信基金,查无,,
5811,环球新产业投资,环球新产业投资,143,
5812,国联投资,查无,,
5813,桃李资本,查无,,
5814,锦程投资,查无,,
5815,华盈星投资,查无,,
5816,德乾投资,查无,,
5817,旬金投资,查无,,
5818,复曦投资,查无,,
5819,通商融金,查无,,
5820,惠银东方资本,查无,,
5821,豫华创投,查无,,
5822,鼎则创投,查无,,
5823,富晶资产,查无,,
5824,利苗创投,查无,,
5825,嘉信佳禾,上海嘉信佳禾投资管理中心（有限合伙）,23931,
5826,圭石创投,查无,,
5827,兰州博汇创投,查无,,
5828,海嘉投资,查无,,
5829,连海创投,查无,,
5830,力盛德祥创投,查无,,
5831,力盛创投,查无,,
5832,明华银翔创投,查无,,
5833,福高创投,查无,,
5834,君翼博星创投,君翼博星创投,29045,
5835,上海博辰创投,博辰创投,28451,
5836,云桥创投,查无,,
5837,我友创投,查无,,
5838,智盈空间,查无,,
5839,九天资本,查无,,
5840,海纳品牌加速器,查无,,
5841,农天投资,农天资本,13699,
5842,圣兰创投,查无,,
5843,和福创投,查无,,
5844,杭商创投,查无,,
5845,新疆兴汇聚,查无,,
5846,丹丰创投,丹丰创投,8120,
5847,日升昌行,查无,,
5848,上海锐迅,查无,,
5849,凌越资本,凌越资本,29473,
5850,惠誉投资,查无,,
5851,创祥投资,查无,,
5852,裕淼创投,查无,,
5853,新录创投,查无,,
5854,保银投资,保银投资,674,
5855,南山科创,深圳市南山区科技创业服务中心,23881,
5856,宽象资本,宽象资本,3523,
5857,中润弘利,中润弘利,29303,
5858,沃利华投资,查无,,
5859,千淘资本,查无,,
5860,湘潭两型社会产业投资,查无,,
5861,思新格创投,查无,,
5862,同创创投,无锡同创创业投资企业（有限合伙）,23905,
5863,兆能投资,查无,,
5864,音创资本,查无,,
5866,乾盛乾资本,乾盛乾资本,3828,
5867,新一代创投,福建省新一代信息技术产业创投基金有限公司,24132,
5869,长健投资,浙江长健股权投资管理有限公司,24548,
5870,群晟资本,查无,,
5872,甲子海汇,甲子海汇,28966,
5873,健行仁合创投,查无,,
5874,联共创投,查无,,
5875,苏大天宫创投,苏大天宫创投,29228,
5876,熠明创投,查无,,
5877,苏州阿尔法投资,查无,,
5878,协睿创投,协睿创投,28803,
5879,常熟国发创投,查无,,
5880,杉杉创晖,杉杉创晖,28529,
5881,诺亚信,查无,,
5882,新美投资,新美投资,3017,
5883,天津诚信创投,查无,,
5884,和融创投,查无,,
5885,北京中泽信,查无,,
5886,盛华投资,查无,,
5887,银豪创投,查无,,
5888,麦盛投资,查无,,
5890,江苏红土,查无,,
5891,政兴投资,查无,,
5892,吉融投资,查无,,
5893,水晶球创投,查无,,
5894,兴鸿基金管理,查无,,
5895,深圳久银投资,查无,,
5896,天华物联网基金,查无,,
5897,新中欧景嘉创投,上海新中欧创业投资管理有限公司,24133,
5898,云南科技创投,查无,,
5899,天紫微投资,查无,,
5900,晟华创投,江苏晟华创业投资有限公司,24175,
5901,金博亿基金管理,查无,,
5902,汇能锦程投资,汇能锦程投资,29084,
5903,汉理前景投资,上海汉理前景投资管理有限公司,24237,
5904,缘创派,缘创派,7967,
5905,上海新湖创投,上海新湖创业投资有限公司,23667,
5906,彤道投资,查无,,
5907,君道易达投资,查无,,
5908,华跃资本,查无,,
5909,中原鼎盛创投,查无,,
5910,正海国聚投资,查无,,
5911,格力电器,珠海格力电器股份有限公司,5997,
5912,众和一达投资,众和一达投资,8152,
5913,源通投资,源通投资,29399,
5914,旭幸投资,查无,,
5915,合和达投资,查无,,
5916,嘉融投资,嘉融投资,28671,
5917,吉林银证投资,查无,,
5918,高新明鑫创投,查无,,
5919,国家航空产业基金,西安国家航空产业基金投资管理有限公司,24451,
5920,华蒙投资,查无,,
5921,中企港资本,查无,,
5922,南昌低碳环保产业基金,查无,,
5923,溥原投资,查无,,
5924,百富投资,查无,,
5926,厦门中和元投资,查无,,
5927,一壹星资本,查无,,
5928,诺鼎投资,查无,,
5929,威邦投资,查无,,
5930,盛屯投资,查无,,
5931,圆汇投资,查无,,
5932,鑫盛汇投资,查无,,
5933,星亿投资,星亿资本,575,
5934,巴银投资,查无,,
5935,丑银投资,查无,,
5936,天津睿银投资,天津睿银投资,28964,
5937,荷银投资,查无,,
5938,龙鹰投资,查无,,
5939,冠旗投资,查无,,
5940,德东和投资,查无,,
5941,森德瑞沁源创投,查无,,
5942,ROOBO智能管家基金,ROOBO智能管家基金,7992,
5943,河北沿海产业投资基金,查无,,
5944,联银恒通,查无,,
5945,麦金投资,查无,,
5946,地豪汇金投资,查无,,
5947,点金投资,查无,,
5948,安普华广投资,查无,,
5949,广西北部湾产业投资基金,查无,,
5950,银江投资集团,银江投资集团,28869,
5951,稳兴投资,查无,,
5952,荣源兴投资,查无,,
5953,瀚兴投资,查无,,
5954,聚之源投资,查无,,
5955,汇通盈富,查无,,
5956,安发投资,查无,,
5957,海航渤海投资,查无,,
5958,标泰投资,查无,,
5959,东华科技,东华科技,29539,
5960,君宇投资,查无,,
5961,建信投资,建信（北京）投资基金管理有限公司,13539,
5962,和润泽投资,查无,,
5963,春泽投资,查无,,
5964,合泽投资,查无,,
5965,融国投资,查无,,
5966,光远资本,光远资本,6727,
5967,原创资本,查无,,
5968,广汇投资,广汇投资,29173,
5969,永泰汇金,查无,,
5970,津威投资,查无,,
5971,晟瑞恒投资,查无,,
5972,弘丰投资,查无,,
5973,锦润投资,查无,,
5974,天津科润投资,查无,,
5975,元贸富阳,查无,,
5976,元瑞富阳,查无,,
5977,元星富阳,查无,,
5978,瑞荣元投资,查无,,
5979,龙庆投资,查无,,
5980,高瞻创投,查无,,
5981,中金集英,查无,,
5982,金点子投资,查无,,
5983,燕赵资产,燕赵资产,29167,
5984,岑皓投资,查无,,
5985,弘富盛金,查无,,
5986,德润投资,上海德润投资有限公司,7269,
5987,宣凯投资,查无,,
5988,移山投资,查无,,
5989,华瑞中盈,查无,,
5990,杭州璞程投资,杭州璞程,3960,
5991,华鑫盈信,深圳华鑫盈信资产管理有限公司,13890,
5992,拾玉资本,拾玉资本,3399,
5993,华投投资,查无,,
5994,新盛二创投,查无,,
5995,金博大投资,查无,,
5996,蓝桥资产,深圳蓝桥资产管理有限公司,24438,
5997,君悦投资,华夏君悦投资,28804,
5998,正益投资,查无,,
5999,元祥投资,元祥投资,29251,
6000,宸瑞投资,查无,,
6001,沪宁投资,查无,,
6002,龙马投资,查无,,
6003,嘉盛投资,查无,,
6004,益盈投资,查无,,
6005,润浙资本,润浙资本,7926,
6006,凯石隆海,凯石隆海,29454,
6007,德晟创投,德晟创投,29455,
6008,杭州湾投资,查无,,
6009,腾飞投资,查无,,
6010,智博投资,查无,,
6011,顺飞投资,查无,,
6012,君和资本,君和资本,8191,
6013,巨匠投资,巨匠投资,7719,
6014,宝融投资,查无,,
6015,融汇投资,查无,,
6016,银鼎投资,查无,,
6017,海宁宏达,查无,,
6018,金岩世纪,查无,,
6019,天晨创投,查无,,
6020,鲍斯股份怡诺投资,鲍斯股份怡诺投资,7546,
6021,谐富创投,查无,,
6022,天津科控集团,查无,,
6023,汉金投资,查无,,
6024,成都基石投资,查无,,
6025,涌瑞投资,查无,,
6026,力成投资,查无,,
6027,天信湘科,查无,,
6028,盛佳投资,查无,,
6029,丰银投资,查无,,
6030,丰润投资,查无,,
6031,高枕投资,查无,,
6032,建明投资,查无,,
6033,鼎丰投资,查无,,
6034,尚诚永盛,查无,,
6035,钰欣投资,查无,,
6036,金嘉源投资,查无,,
6037,沅渡创投,沅渡创投,4055,
6038,兄弟空间创投,查无,,
6039,大连创新投,查无,,
6040,利天投资,查无,,
6041,远卓投资,查无,,
6042,中航信托,中航信托,28494,
6043,逸海投资,查无,,
6044,恒德盛投资,查无,,
6045,重庆市青年创新创业天使基金,查无,,
6046,环侨投资,查无,,
6047,高能刺桐,厦门高能刺桐创业投资合伙企业（有限合伙）,24579,
6048,盛商共赢,盛商共赢,29481,
6049,荣盛创投,荣盛创投,29125,
6050,华瓯东融,查无,,
6051,香塘创投（香塘集团）,苏州香塘创业投资有限责任公司,24570,
6052,民生通海(民生证券),查无,,
6053,唯瀚成长,查无,,
6054,仲昌投资,查无,,
6055,华元投资,查无,,
6056,金得投资,查无,,
6057,涛盛投资,查无,,
6058,诚悦至元,查无,,
6059,鼎弘福瑞,查无,,
6060,海捷投资,海捷投资,3759,
6061,莱恩资本,莱恩资本,4887,
6062,民联投资,查无,,
6063,银都投资,查无,,
6064,顺驰投资,查无,,
6065,中国电信天翼创投,天翼创投,7744,
6066,博睿联合,查无,,
6067,众诚投资,查无,,
6068,道博投资,查无,,
6069,大通投资,环球大通投资有限公司,11424,
6070,中云投资,查无,,
6071,浙大正合,浙大正合,29495,
6072,中俄投资,中俄投资基金,4432,
6073,未然资本,未然资本,3126,
6074,授羽投资,授羽投资,7307,
6075,链动投资-科达股份,链动投资-科达股份,3771,
6076,GlobeEarth创新产业基金,查无,,
6077,名泰投资,查无,,
6078,华盈兴盛,查无,,
6079,商旅投资,查无,,
6080,金灿投资,杭州金灿股权投资管理有限公司,24527,
6081,国家中小企业发展基金（国中创投）,国中创投,3662,
6082,天河投资,查无,,
6083,天辰投资,查无,,
6084,中常投资,查无,,
6085,开开门资本,查无,,
6086,蓝桉投资,查无,,
6087,普拓投资,查无,,
6088,海林投资,海林投资,5078,
6089,佳达投资,查无,,
6090,怀龙投资,查无,,
6091,豪哲投资,查无,,
6092,明德投资,查无,,
6093,上虞祥德,查无,,
6094,祥德投资,查无,,
6095,爱德生物基金,查无,,
6096,泓德投资,查无,,
6097,统旺投资,查无,,
6098,嘉惠投资,查无,,
6099,飞度投资,查无,,
6100,国邦投资,查无,,
6101,昊基投资,查无,,
6102,宝基投资,查无,,
6103,睿思投资,宁波睿思股权投资管理有限公司,24356,
6104,英柯投资,查无,,
6105,建信财达,查无,,
6106,明圣龙庆,查无,,
6107,浙信投资,查无,,
6108,美华汇金,查无,,
6109,德盛源投资,查无,,
6110,博汇投资,查无,,
6111,巨石创投,查无,,
6112,天成宝丰,查无,,
6113,佳达中飞,查无,,
6114,坤鼎投资,查无,,
6115,新华保险,查无,,
6116,富通德宝,查无,,
6117,大众投资,大众投资,28646,
6118,棋盘投资,棋盘投资,832,
6119,瑞晟投资,查无,,
6120,中赢投资,中赢投资,3678,
6121,越商永茂,查无,,
6122,拓晖本裕,查无,,
6123,双雄投资,查无,,
6124,福天润投资,查无,,
6125,福润投资,查无,,
6126,淮南创投,查无,,
6127,国祥投资,查无,,
6128,滨海基金,滨海基金,28894,
